id,projeto_id,data_venda,valor_final_brl,quantidade_vendida,vendedor_id,regiao,cota_meta_vendas_id
9151,9151,2024-10-08,168300.4,20,108,Norte,1
9152,9152,2024-04-12,92476.93,91,107,Nordeste,1
9153,9153,2024-06-30,5252.89,1,107,Norte,1
9154,9154,2025-05-24,80115.4,38,107,Nordeste,1
9155,9155,2024-02-20,24468.9,5,101,Nordeste,1
9156,9156,2024-06-21,130834.2,20,104,Norte,1
9157,9157,2024-08-05,55644.0,150,104,Norte,1
9158,9158,2024-09-12,66704.16,16,106,Nordeste,1
9159,9159,2024-10-24,90132.0,28,108,Sudeste,1
9160,9160,2025-02-28,35343.0,20,108,Centro-Oeste,1
9161,9161,2024-04-18,62651.88,18,109,Sudeste,1
9162,9162,2024-08-29,73223.46,27,107,Nordeste,1
9165,9165,2025-01-31,140600.19,31,108,Sul,1
9166,9166,2024-08-21,32055.12,6,107,Sudeste,1
9167,9167,2025-04-03,69120.4,20,106,Nordeste,1
9168,9168,2024-08-06,117047.16,27,107,Norte,1
9169,9169,2025-04-09,36773.76,214,104,Nordeste,1
9170,9170,2024-02-12,129267.25,35,106,Centro-Oeste,1
9171,9171,2024-12-25,60654.72,28,105,Centro-Oeste,1
9172,9172,2024-03-27,60374.52,174,107,Norte,1
9173,9173,2024-12-21,70721.85,15,107,Sul,1
9175,9175,2024-10-10,74965.8,13,101,Sudeste,1
9176,9176,2025-05-13,8431.74,1,101,Norte,1
9178,9178,2024-04-12,128617.02,42,105,Nordeste,1
9179,9179,2024-08-20,134824.8,30,108,Sul,1
9180,9180,2024-06-10,135625.71,11,109,Norte,1
9181,9181,2024-04-13,6329.59,1,109,Norte,1
9182,9182,2024-03-15,57572.19,39,102,Norte,1
9183,9183,2024-03-25,50302.08,192,102,Centro-Oeste,1
9185,9185,2024-04-08,72890.8,10,102,Sudeste,1
9186,9186,2024-02-09,221897.88,18,109,Sudeste,1
9187,9187,2024-11-24,72478.9,10,101,Norte,1
9188,9188,2024-08-24,58292.19,27,106,Sul,1
9189,9189,2025-06-18,107340.6,29,103,Sudeste,1
9190,9190,2024-08-01,43981.72,17,110,Centro-Oeste,1
9191,9191,2024-02-21,40992.08,8,106,Sudeste,1
9192,9192,2024-05-18,104184.96,22,104,Sul,1
9195,9195,2024-03-05,34217.64,236,104,Sul,1
9196,9196,2024-09-10,116143.36,32,103,Sudeste,1
9197,9197,2025-02-07,216001.66,47,106,Norte,1
9198,9198,2025-02-20,80825.1,15,110,Nordeste,1
9199,9199,2024-06-21,15932.04,2,108,Sudeste,1
9200,9200,2024-08-21,113887.71,19,105,Sul,1
9201,9201,2024-12-29,43009.28,16,102,Sul,1
9202,9202,2025-05-24,74812.0,50,108,Norte,1
9203,9203,2024-11-27,45502.91,19,108,Centro-Oeste,1
9204,9204,2025-04-13,71041.68,12,107,Sul,1
9206,9206,2024-05-16,56228.96,16,108,Norte,1
9207,9207,2025-01-09,125921.25,45,106,Centro-Oeste,1
9208,9208,2025-04-12,121928.2,20,105,Nordeste,1
9209,9209,2024-07-06,79347.6,90,107,Sul,1
9210,9210,2024-02-08,180368.7,30,106,Centro-Oeste,1
9211,9211,2024-09-27,35579.25,5,108,Norte,1
9212,9212,2025-06-09,49431.76,14,103,Norte,1
9213,9213,2024-04-27,93152.88,18,106,Sudeste,1
9214,9214,2025-02-17,136840.2,31,108,Norte,1
9215,9215,2024-07-07,51789.42,9,105,Sudeste,1
9216,9216,2025-03-30,120700.51,17,103,Nordeste,1
9218,9218,2024-04-20,60577.68,173,103,Centro-Oeste,1
9219,9219,2024-06-01,40659.52,176,107,Centro-Oeste,1
9220,9220,2024-04-29,46917.45,17,106,Norte,1
9221,9221,2024-04-01,53651.08,98,106,Sudeste,1
9222,9222,2025-01-07,12737.79,3,108,Sul,1
9224,9224,2024-03-01,67846.72,32,101,Sudeste,1
9225,9225,2025-05-03,117686.28,12,103,Sul,1
9226,9226,2025-03-02,54377.12,16,104,Sudeste,1
9227,9227,2024-04-16,57400.84,119,107,Norte,1
9228,9228,2024-06-26,63953.92,8,109,Sul,1
9229,9229,2025-01-30,203930.61,73,103,Norte,1
9230,9230,2024-08-28,43635.44,8,105,Sul,1
9231,9231,2024-04-28,61155.39,23,110,Nordeste,1
9232,9232,2024-02-19,96439.3,47,104,Sul,1
9233,9233,2024-09-09,87475.64,28,109,Sudeste,1
9234,9234,2024-01-23,47940.28,4,102,Sul,1
9236,9236,2024-02-25,117631.6,20,108,Sul,1
9237,9237,2024-05-14,38410.11,9,109,Norte,1
9239,9239,2025-01-02,48356.0,100,110,Sudeste,1
9240,9240,2024-07-28,33875.04,4,109,Norte,1
9241,9241,2024-03-27,151674.88,23,108,Sul,1
9242,9242,2025-03-01,6271.3,1,109,Sudeste,1
9243,9243,2024-10-06,64352.88,72,104,Nordeste,1
9244,9244,2025-04-19,18946.9,5,109,Nordeste,1
9245,9245,2025-01-01,132132.47,23,109,Nordeste,1
9246,9246,2025-06-23,79335.62,91,110,Sudeste,1
9247,9247,2024-03-12,44286.88,22,110,Sul,1
9248,9248,2025-06-28,31921.14,6,104,Nordeste,1
9249,9249,2024-08-13,106194.84,31,108,Sul,1
9250,9250,2025-03-22,123106.76,14,109,Sudeste,1
9251,9251,2024-02-13,73567.2,80,101,Sudeste,1
9252,9252,2024-03-30,140347.38,46,108,Sul,1
9253,9253,2024-05-20,73567.8,12,104,Sudeste,1
9254,9254,2024-12-02,53023.8,10,103,Nordeste,1
9255,9255,2025-06-03,38947.65,245,106,Sudeste,1
9256,9256,2025-01-28,98197.12,92,105,Sudeste,1
9257,9257,2024-02-25,88791.2,20,103,Centro-Oeste,1
9258,9258,2024-06-02,112540.3,29,106,Sudeste,1
9259,9259,2025-06-22,79989.56,98,110,Norte,1
9260,9260,2024-11-06,33632.9,10,106,Nordeste,1
9261,9261,2024-06-17,105770.68,94,107,Sul,1
9262,9262,2025-04-03,101605.35,33,108,Nordeste,1
9265,9265,2024-07-05,47424.52,26,104,Sudeste,1
9266,9266,2025-02-20,72433.4,26,106,Nordeste,1
9267,9267,2025-01-03,71499.52,16,107,Nordeste,1
9268,9268,2024-04-01,86055.8,20,109,Norte,1
9270,9270,2025-02-11,87595.69,13,110,Centro-Oeste,1
9271,9271,2024-03-22,58941.18,18,101,Centro-Oeste,1
9272,9272,2024-01-24,126408.92,23,110,Centro-Oeste,1
9273,9273,2024-12-17,117368.55,15,107,Sudeste,1
9274,9274,2025-05-12,65136.0,59,106,Sudeste,1
9275,9275,2025-04-14,78994.58,17,101,Centro-Oeste,1
9276,9276,2025-01-24,76830.3,18,104,Nordeste,1
9277,9277,2024-06-24,75573.36,36,102,Sudeste,1
9280,9280,2025-01-15,70635.06,71,110,Centro-Oeste,1
9281,9281,2025-06-18,94776.36,28,110,Norte,1
9282,9282,2024-02-24,35951.88,6,110,Nordeste,1
9283,9283,2024-04-29,85206.1,14,103,Sudeste,1
9284,9284,2025-03-21,58733.08,28,109,Sul,1
9285,9285,2025-01-08,46305.75,25,103,Norte,1
9286,9286,2024-04-22,56217.35,35,103,Centro-Oeste,1
9287,9287,2024-08-08,64299.26,113,101,Sudeste,1
9289,9289,2025-05-10,22900.88,4,101,Norte,1
9291,9291,2024-12-13,20542.04,4,110,Sul,1
9292,9292,2024-01-23,150589.4,20,101,Nordeste,1
9294,9294,2025-04-11,34792.8,19,103,Sudeste,1
9295,9295,2025-02-04,141246.0,25,102,Sudeste,1
9296,9296,2025-06-02,65150.95,23,106,Norte,1
9297,9297,2024-11-01,36794.52,9,102,Sudeste,1
9298,9298,2025-03-28,60984.84,21,104,Nordeste,1
9299,9299,2025-04-17,61823.4,5,102,Nordeste,1
9300,9300,2024-05-19,69531.68,16,108,Sudeste,1
9301,9301,2025-02-24,46256.07,7,102,Sudeste,1
9302,9302,2024-07-24,38842.21,11,102,Nordeste,1
9303,9303,2024-03-30,2837.42,1,109,Sudeste,1
9304,9304,2024-08-04,166699.26,39,107,Sul,1
9305,9305,2024-12-07,153692.0,25,107,Norte,1
9306,9306,2024-10-20,70228.95,31,108,Norte,1
9307,9307,2024-03-15,5663.33,1,108,Sudeste,1
9308,9308,2024-06-29,39558.78,81,108,Nordeste,1
9309,9309,2024-09-18,26834.64,4,101,Sul,1
9310,9310,2025-02-10,4959.63,1,102,Sul,1
9311,9311,2024-06-15,166009.08,17,103,Sudeste,1
9312,9312,2024-02-17,105398.26,22,105,Sudeste,1
9313,9313,2024-04-29,103624.0,16,110,Sul,1
9314,9314,2024-12-09,11466.46,1,110,Nordeste,1
9315,9315,2025-06-10,61925.6,31,109,Nordeste,1
9317,9317,2024-08-04,5729.15,1,102,Sul,1
9318,9318,2024-06-22,88976.55,15,102,Sudeste,1
9319,9319,2024-07-16,110058.5,43,101,Sul,1
9320,9320,2025-01-15,131920.25,25,106,Norte,1
9321,9321,2024-05-05,49080.85,35,106,Nordeste,1
9322,9322,2024-11-16,58041.54,18,106,Sul,1
9324,9324,2024-03-02,112226.88,16,110,Sul,1
9325,9325,2025-02-09,87878.81,79,103,Sul,1
9327,9327,2025-01-30,51333.25,101,107,Sudeste,1
9328,9328,2024-07-07,28410.32,8,101,Nordeste,1
9329,9329,2025-04-02,76909.31,37,104,Sul,1
9332,9332,2024-12-30,56836.95,31,106,Sul,1
9333,9333,2024-06-06,74036.31,69,101,Norte,1
9334,9334,2024-04-22,55678.95,45,109,Sul,1
9335,9335,2025-04-14,72441.74,14,108,Sudeste,1
9336,9336,2025-07-10,82378.24,112,103,Norte,1
9337,9337,2024-08-27,74846.4,60,108,Sul,1
9338,9338,2024-12-19,36374.45,7,103,Norte,1
9339,9339,2025-01-05,68538.7,19,106,Centro-Oeste,1
9341,9341,2025-05-16,73231.2,56,104,Nordeste,1
9342,9342,2024-04-14,120068.7,37,108,Nordeste,1
9343,9343,2024-08-19,70570.83,33,110,Sul,1
9345,9345,2024-08-11,58862.98,11,110,Norte,1
9346,9346,2025-03-20,82158.45,87,105,Sudeste,1
9347,9347,2024-01-27,45737.58,7,104,Nordeste,1
9348,9348,2025-07-03,74347.0,13,103,Sul,1
9349,9349,2024-02-21,76102.21,31,110,Norte,1
9350,9350,2024-11-15,45916.86,174,105,Nordeste,1
9351,9351,2024-03-30,91683.68,11,110,Sul,1
9352,9352,2024-06-25,42464.2,10,107,Centro-Oeste,1
9353,9353,2024-05-19,25078.2,294,103,Sudeste,1
9354,9354,2025-04-22,62398.38,66,110,Centro-Oeste,1
9355,9355,2024-07-07,138686.64,24,108,Nordeste,1
9356,9356,2025-03-06,4817.78,1,109,Nordeste,1
9357,9357,2024-06-18,31974.67,13,101,Sudeste,1
9358,9358,2025-02-28,69046.8,40,102,Sudeste,1
9359,9359,2024-10-30,45862.32,42,101,Nordeste,1
9360,9360,2024-11-19,84204.68,14,109,Nordeste,1
9361,9361,2025-03-15,411242.56,32,105,Norte,1
9362,9362,2024-04-17,70174.08,96,110,Sul,1
9363,9363,2025-04-28,9884.96,1,104,Sul,1
9364,9364,2024-03-21,154040.74,34,106,Nordeste,1
9366,9366,2024-08-29,174284.34,38,110,Sul,1
9367,9367,2024-09-20,128484.15,31,110,Sudeste,1
9368,9368,2024-10-08,40374.6,14,109,Sul,1
9369,9369,2024-04-29,161404.11,27,109,Sudeste,1
9370,9370,2024-05-10,164384.39,17,107,Sudeste,1
9371,9371,2024-08-06,155722.56,24,105,Sul,1
9372,9372,2025-05-10,4625.4,1,110,Sudeste,1
9373,9373,2024-12-10,89166.88,29,101,Centro-Oeste,1
9374,9374,2024-05-11,47913.88,7,109,Centro-Oeste,1
9375,9375,2025-05-14,106391.65,37,103,Centro-Oeste,1
9377,9377,2024-05-08,76755.6,12,106,Sul,1
9378,9378,2025-05-01,29425.52,8,101,Sul,1
9379,9379,2024-06-28,53338.6,155,107,Sudeste,1
9380,9380,2024-10-22,55365.7,65,105,Sudeste,1
9381,9381,2024-10-09,4045.66,1,109,Sul,1
9382,9382,2025-04-07,29592.96,6,110,Norte,1
9383,9383,2024-12-29,52135.77,17,106,Sudeste,1
9384,9384,2024-03-19,70149.87,147,106,Norte,1
9385,9385,2025-04-03,167085.1,26,104,Norte,1
9387,9387,2024-08-15,56834.31,61,102,Norte,1
9388,9388,2025-04-23,67464.12,12,106,Norte,1
9389,9389,2024-05-29,118193.92,13,110,Norte,1
9390,9390,2024-07-26,64434.69,81,106,Norte,1
9391,9391,2024-02-24,5437.41,1,105,Norte,1
9392,9392,2024-12-09,83335.86,18,107,Centro-Oeste,1
9393,9393,2024-04-26,7666.61,1,109,Sul,1
9394,9394,2025-02-16,63228.42,18,107,Nordeste,1
9395,9395,2024-06-20,62506.77,19,102,Sudeste,1
9396,9396,2025-06-20,125004.42,19,105,Nordeste,1
9397,9397,2024-06-11,67405.38,21,107,Nordeste,1
9398,9398,2024-08-19,102212.88,21,106,Centro-Oeste,1
9399,9399,2024-08-10,98598.24,18,105,Sul,1
9400,9400,2025-03-06,36537.48,162,109,Sudeste,1
9401,9401,2024-05-07,88350.24,16,104,Sudeste,1
9402,9402,2024-03-16,101716.32,16,108,Sul,1
9403,9403,2024-08-05,24681.76,304,108,Nordeste,1
9404,9404,2024-07-13,220693.2,30,110,Sul,1
9407,9407,2024-10-14,74828.0,104,110,Nordeste,1
9408,9408,2024-01-31,120847.54,22,103,Norte,1
9409,9409,2024-09-22,75196.43,23,106,Centro-Oeste,1
9410,9410,2024-10-19,60375.0,161,109,Centro-Oeste,1
9411,9411,2025-04-06,33657.1,10,106,Centro-Oeste,1
9412,9412,2024-07-04,5353.07,1,110,Norte,1
9413,9413,2025-05-22,89285.89,31,107,Centro-Oeste,1
9414,9414,2024-04-30,16873.92,4,110,Sudeste,1
9415,9415,2025-01-21,141107.22,18,103,Sul,1
9416,9416,2024-11-09,62495.04,12,102,Norte,1
9417,9417,2025-04-12,57138.24,16,106,Sul,1
9419,9419,2025-01-21,255209.0,25,107,Nordeste,1
9420,9420,2024-07-13,49728.8,44,103,Centro-Oeste,1
9422,9422,2025-02-26,40100.55,181,109,Nordeste,1
9423,9423,2024-05-31,100092.9,30,104,Norte,1
9424,9424,2024-01-27,63012.04,28,104,Nordeste,1
9425,9425,2024-12-29,54492.65,17,102,Norte,1
9427,9427,2024-06-11,38362.5,165,103,Sudeste,1
9428,9428,2024-09-10,69305.92,38,104,Nordeste,1
9429,9429,2025-04-04,46645.97,7,107,Sudeste,1
9430,9430,2025-06-24,85932.96,34,107,Centro-Oeste,1
9432,9432,2024-05-02,33754.1,5,106,Nordeste,1
9433,9433,2024-05-21,35250.75,225,106,Sul,1
9436,9436,2025-02-18,86315.76,108,101,Sudeste,1
9438,9438,2024-03-23,28536.0,300,109,Norte,1
9439,9439,2024-08-05,77121.33,33,108,Centro-Oeste,1
9440,9440,2024-04-17,65591.5,13,109,Norte,1
9441,9441,2024-10-02,102269.52,27,106,Sudeste,1
9442,9442,2024-10-20,31171.14,21,105,Sul,1
9443,9443,2024-11-07,73269.5,25,104,Norte,1
9444,9444,2024-12-09,82602.18,27,101,Sul,1
9445,9445,2025-01-16,81654.4,16,105,Sudeste,1
9446,9446,2024-05-22,34146.28,7,106,Sul,1
9448,9448,2024-03-09,82082.64,24,103,Nordeste,1
9449,9449,2024-03-08,60906.5,10,107,Sudeste,1
9450,9450,2025-06-11,78504.3,102,102,Sul,1
9451,9451,2024-05-28,126143.68,26,108,Centro-Oeste,1
9452,9452,2025-02-18,21021.14,7,102,Sul,1
9453,9453,2025-01-13,138545.76,24,101,Nordeste,1
9454,9454,2024-02-24,54667.9,10,107,Sudeste,1
9455,9455,2024-03-09,111739.98,46,108,Centro-Oeste,1
9456,9456,2025-04-14,35725.9,230,107,Norte,1
9457,9457,2025-06-11,31610.4,5,101,Nordeste,1
9458,9458,2024-05-25,18263.55,3,108,Sudeste,1
9459,9459,2024-08-06,140395.59,31,104,Sul,1
9460,9460,2024-04-09,76978.55,17,103,Sudeste,1
9461,9461,2024-03-25,43409.5,85,107,Sul,1
9462,9462,2024-06-18,53699.26,43,101,Centro-Oeste,1
9464,9464,2025-02-08,56080.44,9,103,Norte,1
9465,9465,2024-06-30,57096.96,16,108,Centro-Oeste,1
9466,9466,2025-03-21,103680.2,26,107,Nordeste,1
9467,9467,2024-05-27,52593.76,16,102,Norte,1
9468,9468,2025-02-27,193768.25,25,107,Norte,1
9470,9470,2024-02-23,210385.08,36,105,Nordeste,1
9471,9471,2024-02-27,5853.34,1,104,Norte,1
9472,9472,2024-04-09,62354.52,36,106,Centro-Oeste,1
9473,9473,2025-04-25,48835.1,86,106,Norte,1
9474,9474,2024-11-14,88490.88,36,102,Norte,1
9475,9475,2025-01-07,12803.54,2,107,Nordeste,1
9476,9476,2025-05-02,26610.4,4,110,Sudeste,1
9477,9477,2024-04-02,15621.21,3,108,Sudeste,1
9478,9478,2024-10-06,110282.94,29,104,Sul,1
9479,9479,2024-11-16,135191.28,42,104,Sul,1
9480,9480,2024-06-27,128215.2,30,110,Sudeste,1
9481,9481,2024-10-11,57045.54,34,103,Centro-Oeste,1
9483,9483,2025-02-08,94600.17,27,110,Nordeste,1
9484,9484,2025-01-08,42464.48,16,109,Sul,1
9485,9485,2025-03-10,71253.42,38,108,Norte,1
9486,9486,2025-04-27,56037.12,96,106,Sul,1
9487,9487,2024-12-27,91790.82,18,108,Norte,1
9488,9488,2024-10-30,107237.13,21,105,Nordeste,1
9489,9489,2024-08-09,53309.6,8,107,Norte,1
9490,9490,2025-03-25,21305.43,3,101,Sul,1
9491,9491,2024-08-29,5037.64,1,107,Sudeste,1
9492,9492,2024-11-29,162127.52,16,101,Norte,1
9493,9493,2025-03-02,60837.11,53,108,Nordeste,1
9495,9495,2024-05-07,98702.4,32,106,Sul,1
9496,9496,2025-05-08,100648.32,38,101,Centro-Oeste,1
9498,9498,2025-04-04,80953.65,15,107,Norte,1
9500,9500,2025-07-01,44676.24,7,106,Centro-Oeste,1
9501,9501,2025-05-20,61740.3,131,108,Sudeste,1
9502,9502,2024-06-28,44960.85,9,108,Norte,1
9503,9503,2024-02-11,152562.24,32,109,Sul,1
9504,9504,2025-04-24,94306.44,23,108,Nordeste,1
9506,9506,2025-06-08,32349.8,7,103,Nordeste,1
9507,9507,2024-09-01,36432.16,16,103,Nordeste,1
9508,9508,2025-05-03,59964.58,113,107,Sul,1
9509,9509,2025-02-08,20325.56,4,107,Centro-Oeste,1
9510,9510,2025-05-17,53360.46,23,108,Sul,1
9511,9511,2025-01-02,67910.4,10,107,Sudeste,1
9512,9512,2024-04-05,50324.56,83,102,Norte,1
9514,9514,2024-09-07,41851.28,17,104,Sul,1
9517,9517,2024-02-03,34814.13,13,103,Sul,1
9518,9518,2025-06-16,7112.9,2,104,Sudeste,1
9519,9519,2024-04-18,101362.5,18,105,Norte,1
9520,9520,2024-02-29,25220.94,6,108,Centro-Oeste,1
9521,9521,2025-05-28,73239.66,18,102,Nordeste,1
9522,9522,2025-07-10,226620.9,18,107,Centro-Oeste,1
9524,9524,2024-04-29,164641.92,24,104,Norte,1
9525,9525,2024-05-21,20494.44,4,102,Sudeste,1
9526,9526,2024-03-24,69075.36,18,101,Norte,1
9527,9527,2025-05-17,81534.36,12,102,Sudeste,1
9528,9528,2025-01-08,87036.06,71,104,Sul,1
9529,9529,2025-03-31,5319.64,1,110,Norte,1
9530,9530,2024-10-30,112304.06,22,107,Centro-Oeste,1
9531,9531,2024-10-20,16431.12,3,107,Sudeste,1
9532,9532,2024-09-23,78964.65,9,107,Norte,1
9533,9533,2025-03-17,43442.91,9,110,Norte,1
9534,9534,2024-04-05,39704.67,23,104,Norte,1
9535,9535,2025-04-29,47325.39,19,110,Sudeste,1
9536,9536,2025-06-04,68881.86,54,107,Sul,1
9537,9537,2025-01-14,35055.06,6,107,Nordeste,1
9538,9538,2024-08-11,25718.31,9,104,Nordeste,1
9539,9539,2024-09-04,41489.24,23,101,Sul,1
9540,9540,2024-03-02,100987.47,19,107,Nordeste,1
9541,9541,2025-01-29,50372.76,6,104,Nordeste,1
9542,9542,2024-07-15,70609.08,23,105,Nordeste,1
9543,9543,2025-07-10,64723.36,8,101,Sul,1
9544,9544,2025-03-02,170207.4,17,105,Centro-Oeste,1
9545,9545,2025-01-19,148199.66,14,105,Norte,1
9546,9546,2024-02-10,92281.75,25,101,Centro-Oeste,1
9549,9549,2025-03-24,56409.74,34,102,Sudeste,1
9550,9550,2025-01-08,163540.26,18,109,Sudeste,1
9552,9552,2024-08-08,96637.95,23,105,Sudeste,1
9553,9553,2024-03-13,91096.29,31,105,Centro-Oeste,1
9554,9554,2024-08-06,60607.47,33,102,Nordeste,1
9555,9555,2024-07-03,51263.25,75,102,Sul,1
9556,9556,2025-03-11,46814.35,11,102,Sudeste,1
9557,9557,2024-07-20,69364.25,25,109,Nordeste,1
9558,9558,2025-02-08,72283.33,7,109,Sul,1
9559,9559,2024-02-03,45465.82,17,105,Sudeste,1
9560,9560,2024-02-08,50138.85,5,108,Sudeste,1
9561,9561,2024-10-26,77406.84,162,105,Centro-Oeste,1
9562,9562,2025-02-10,11566.68,2,108,Sul,1
9563,9563,2024-05-09,132677.6,22,107,Nordeste,1
9564,9564,2024-01-30,30457.6,10,102,Nordeste,1
9565,9565,2025-06-08,26290.4,10,102,Centro-Oeste,1
9566,9566,2025-04-18,86246.13,19,107,Centro-Oeste,1
9567,9567,2024-02-09,59969.13,39,105,Nordeste,1
9568,9568,2025-03-14,100591.38,34,106,Sudeste,1
9569,9569,2025-05-26,49598.16,24,102,Sul,1
9570,9570,2024-02-24,140220.85,55,108,Norte,1
9571,9571,2024-04-29,32913.98,11,103,Sul,1
9572,9572,2025-04-23,66692.53,17,101,Centro-Oeste,1
9573,9573,2025-04-14,138113.85,23,108,Sudeste,1
9574,9574,2025-04-17,70292.32,16,107,Sudeste,1
9575,9575,2024-11-25,38540.25,25,106,Centro-Oeste,1
9576,9576,2025-03-24,119355.72,11,107,Sudeste,1
9577,9577,2024-08-11,9394.99,1,101,Sul,1
9578,9578,2025-06-06,67239.76,34,107,Nordeste,1
9579,9579,2024-10-04,76844.16,54,110,Nordeste,1
9580,9580,2025-01-11,47019.0,70,110,Centro-Oeste,1
9581,9581,2025-05-28,92543.8,10,107,Nordeste,1
9582,9582,2025-05-26,107987.74,34,110,Nordeste,1
9583,9583,2025-03-22,58513.08,12,102,Sul,1
9584,9584,2024-12-06,90186.0,100,101,Norte,1
9585,9585,2024-12-08,24932.0,5,101,Sul,1
9586,9586,2024-04-30,92217.72,21,106,Nordeste,1
9587,9587,2024-02-11,185808.64,32,102,Sudeste,1
9588,9588,2024-02-29,64536.76,68,104,Norte,1
9589,9589,2024-05-03,62605.39,113,110,Centro-Oeste,1
9590,9590,2024-04-25,61091.47,11,108,Centro-Oeste,1
9591,9591,2025-05-16,43527.25,25,102,Sul,1
9592,9592,2025-05-07,68695.48,161,104,Centro-Oeste,1
9593,9593,2024-05-13,111621.7,31,104,Norte,1
9594,9594,2024-04-18,76039.47,13,107,Sul,1
9595,9595,2025-03-23,268716.24,26,107,Sudeste,1
9596,9596,2024-01-24,121459.97,19,110,Sul,1
9597,9597,2024-08-25,58503.72,46,103,Sul,1
9598,9598,2025-04-18,98392.07,29,104,Sudeste,1
9599,9599,2024-12-19,12589.6,4,103,Sudeste,1
9600,9600,2024-10-20,63967.88,31,108,Sudeste,1
9601,9601,2024-08-09,5002.25,1,104,Norte,1
9602,9602,2024-04-06,13723.24,2,105,Sudeste,1
9603,9603,2024-03-14,40873.8,11,106,Centro-Oeste,1
9604,9604,2025-05-06,6079.85,1,101,Norte,1
9605,9605,2025-02-05,54622.44,12,108,Sul,1
9606,9606,2024-01-22,69913.74,26,110,Centro-Oeste,1
9607,9607,2024-10-16,176467.98,26,108,Nordeste,1
9608,9608,2024-04-15,37421.28,18,108,Sul,1
9609,9609,2025-04-02,58806.75,15,106,Norte,1
9610,9610,2025-05-07,27470.63,311,105,Sul,1
9611,9611,2024-11-01,81051.75,15,109,Norte,1
9612,9612,2024-05-26,76707.12,42,103,Norte,1
9613,9613,2024-03-02,97314.48,18,102,Nordeste,1
9614,9614,2024-05-11,70712.52,17,110,Sudeste,1
9615,9615,2025-02-11,103133.59,31,104,Norte,1
9616,9616,2024-07-11,61129.63,23,108,Sudeste,1
9617,9617,2024-08-29,72060.7,10,109,Sul,1
9619,9619,2024-06-20,141468.22,34,102,Centro-Oeste,1
9620,9620,2024-03-02,33431.97,11,107,Sudeste,1
9621,9621,2024-05-12,68475.06,18,104,Centro-Oeste,1
9622,9622,2024-03-11,124288.12,38,101,Sudeste,1
9623,9623,2024-12-20,57235.1,10,105,Centro-Oeste,1
9625,9625,2024-10-13,66645.0,75,101,Centro-Oeste,1
9626,9626,2025-02-15,23777.68,296,105,Norte,1
9627,9627,2024-11-01,70958.4,80,103,Centro-Oeste,1
9628,9628,2024-07-14,62442.12,169,105,Sudeste,1
9629,9629,2025-03-01,156857.5,25,108,Centro-Oeste,1
9630,9630,2025-01-24,25989.28,8,102,Sul,1
9631,9631,2024-11-28,96486.18,38,105,Nordeste,1
9632,9632,2024-07-31,124775.3,41,104,Nordeste,1
9633,9633,2024-08-25,75051.72,18,109,Centro-Oeste,1
9634,9634,2024-11-14,53969.94,9,102,Norte,1
9635,9635,2024-02-17,80920.06,26,109,Nordeste,1
9637,9637,2024-10-09,392101.86,38,104,Sudeste,1
9639,9639,2025-02-15,88421.3,22,110,Sudeste,1
9640,9640,2024-08-29,75337.94,29,103,Centro-Oeste,1
9641,9641,2025-07-04,103965.03,51,103,Sudeste,1
9643,9643,2024-06-26,48223.29,31,106,Sudeste,1
9644,9644,2024-07-14,144051.93,33,103,Sudeste,1
9645,9645,2024-06-07,114032.15,37,105,Sul,1
9646,9646,2024-05-26,47648.62,34,104,Sul,1
9650,9650,2024-06-13,21540.27,3,103,Sul,1
9651,9651,2024-10-02,85777.5,15,106,Sul,1
9652,9652,2024-01-30,47590.2,180,102,Sudeste,1
9653,9653,2024-10-19,59507.6,10,104,Sudeste,1
9654,9654,2024-11-08,105486.6,20,110,Centro-Oeste,1
9655,9655,2025-01-21,68911.8,15,105,Sudeste,1
9656,9656,2025-05-24,87471.46,31,103,Norte,1
9658,9658,2025-03-16,136440.14,38,103,Centro-Oeste,1
9659,9659,2025-02-02,117185.0,23,103,Sudeste,1
9660,9660,2024-08-20,111711.47,41,109,Nordeste,1
9661,9661,2025-07-13,9080.86,1,104,Centro-Oeste,1
9662,9662,2024-02-04,81134.52,53,101,Sudeste,1
9663,9663,2024-01-28,90546.15,15,108,Centro-Oeste,1
9664,9664,2025-03-24,109745.42,23,103,Sul,1
9665,9665,2024-02-27,64830.96,24,103,Centro-Oeste,1
9666,9666,2024-12-19,181384.2,30,107,Norte,1
9667,9667,2024-02-02,59563.02,11,106,Norte,1
9668,9668,2024-05-18,76891.0,17,102,Norte,1
9669,9669,2024-12-23,170117.42,22,109,Centro-Oeste,1
9670,9670,2024-05-27,97781.32,91,103,Norte,1
9671,9671,2024-05-01,107503.5,30,102,Nordeste,1
9672,9672,2025-06-10,19882.56,6,110,Norte,1
9673,9673,2024-11-08,57411.34,49,110,Norte,1
9674,9674,2024-12-24,43202.52,41,102,Nordeste,1
9675,9675,2024-10-06,239932.19,19,102,Sul,1
9676,9676,2024-06-19,64263.43,7,102,Sudeste,1
9677,9677,2024-07-11,46040.04,36,110,Nordeste,1
9678,9678,2024-08-27,62528.95,11,101,Sul,1
9679,9679,2024-09-15,95883.31,31,102,Centro-Oeste,1
9680,9680,2024-09-10,58206.56,23,101,Centro-Oeste,1
9681,9681,2024-05-24,74126.8,68,103,Sul,1
9682,9682,2024-11-14,55434.34,13,104,Sul,1
9683,9683,2025-01-22,64881.3,22,103,Nordeste,1
